,cement,blast furnace slag,fly ash,water,superplasticizer,coarse aggregate,fine aggregate,age,strength
0,2.007840737132714,-0.555125065540616,1.0752323705850697,0.9100177741190218,-0.385791995929752,-1.9409808034126372,-0.9302098372159254,-0.27959728738378287,57.92
1,2.007840737132714,-0.555125065540616,1.0752323705850697,1.3314801644467813,-0.385791995929752,-1.1693158662741296,-0.9302098372159254,-0.6753553211421608,25.61
2,2.007840737132714,-0.555125065540616,1.0752323705850697,1.3314801644467813,-0.385791995929752,-1.1693158662741296,-0.9302098372159254,-0.6120340357408203,33.49
3,2.007840737132714,-0.555125065540616,1.0752323705850697,1.3314801644467813,-0.385791995929752,-1.1693158662741296,-0.9302098372159254,0.16365171042560034,59.59
4,2.007840737132714,-0.555125065540616,1.0752323705850697,0.9100177741190218,-0.385791995929752,-1.9409808034126372,-0.9302098372159254,-0.6753553211421608,29.55
5,2.007840737132714,-0.555125065540616,1.0752323705850697,0.9100177741190218,-0.385791995929752,-1.9409808034126372,-0.9302098372159254,-0.6120340357408203,37.92
6,2.007840737132714,-0.555125065540616,1.0752323705850697,0.9100177741190218,-0.385791995929752,-1.9409808034126372,-0.9302098372159254,0.16365171042560034,61.86
7,1.3667314580579073,-0.6014861053788437,1.2158639535655371,-0.16705277894080772,0.38423179576085575,-1.9409808034126372,-0.29410910094283627,-0.27959728738378287,62.05
8,1.3667314580579073,-0.6014861053788437,1.2158639535655371,-0.16705277894080772,0.38423179576085575,-1.1693158662741296,-0.29410910094283627,-0.6753553211421608,32.01
9,1.3667314580579073,-0.6014861053788437,1.2158639535655371,-0.6353443237494293,0.4511903863426478,-1.9409808034126372,-0.29410910094283627,-0.27959728738378287,72.1
10,1.3667314580579073,-0.6014861053788437,1.2158639535655371,-0.16705277894080772,0.38423179576085575,-1.9409808034126372,-0.29410910094283627,-0.6120340357408203,39.0
11,1.3667314580579073,-0.6014861053788437,1.2158639535655371,-0.16705277894080772,0.38423179576085575,-1.9409808034126372,-0.29410910094283627,0.16365171042560034,65.7
12,1.3667314580579073,-0.6014861053788437,1.2158639535655371,-0.6353443237494293,0.4511903863426478,-1.9409808034126372,-0.29410910094283627,-0.6753553211421608,32.11
13,1.3667314580579073,-0.6014861053788437,1.2158639535655371,-0.6353443237494293,0.4511903863426478,-1.9409808034126372,-0.29410910094283627,-0.6120340357408203,40.29
14,1.3667314580579073,-0.6014861053788437,1.2158639535655371,-0.6353443237494293,0.4511903863426478,-1.9409808034126372,-0.29410910094283627,0.16365171042560034,74.36
